,title,description,rating,year,tags,cover
10939,Fate/Apocrypha (Light Novel),"There was once a Holy Grail War waged by seven Mages and Heroic Spirits in a town called Fuyuki. However, a certain Mage took advantage of the chaos of World War II to steal a Holy Grail. Several decades have passed, and the Yggdmillennia family, who took upon the Holy Grail as its symbol, defected from the Mages' Association and declared their independence. Furious, the Association sent a force to deal with the Yggdmillennia, but they were defeated by the summoned Servants. With the Holy Grail War system changed, war at an unprecedented scale, with seven versus seven, breaks out. And so, the curtain rises on the epoch-making Great Holy Grail War.",4.0,2012.0,"['Action', 'Fantasy', 'Light Novels', 'Europe', 'Magic', 'Superpowers', 'Adapted to Anime']",https://cdn.anime-planet.com/manga/primary/fateapocrypha-light-novel-1-190x275.jpg?t=1625914207
10940,Magi Craft Meister,"There is only one Magi Craft Meister in the world. After the death of the last Meister over one thousand years ago, Jin Nidou was transported to another world in order to succeed her will. After obtaining the knowledge of the Magi Craft Meister, Jin attempts to use a warp gate but it malfunctions, transporting him to an unknown world. Along with that, an automata he recently restored also uses the warp gate in order to search for her “father”. Thus, the crafting journey of the new Magi Craft Meister begins!",4.0,2017.0,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Harem', 'Romance', 'Slice of Life', 'Isekai', 'Magic', 'Modern Knowledge', 'Overpowered Main Characters', 'Person in a Strange World', 'Reincarnation', 'Supernatural', 'Based on a Light Novel']",https://cdn.anime-planet.com/manga/primary/magi-craft-meister-1-285x406.webp?t=1641188968
10941,Bokura no Katakoi Melancholy,"Kanei Tomoya came back to his previous high school to be a substitute teacher in Physical Education. He met his fellow teachers on his first day and everything is sailing smoothly until Seta Kousuke came, his arts teacher back in high school. Everything became worse when he accidentally broke Seta-sensei's phone and was asked to be his lover in the span of his four months stay. Now will this ""relationship"" turn into something good or something bad?",4.0,2014.0,"['BL', 'Shounen-ai', 'Adult Couples', 'School Life']",https://cdn.anime-planet.com/manga/primary/bokura-no-katakoi-melancholy-1-190x269.jpg?t=1625924220
10942,Kikoushi no Mune de Otoko wa Oboreru,"Jean Claude Battle is an affluent French aristocrat and a world renowned artist. Even though he seduced the hotel concierge Tooru into his bed, he never made any promises regarding their future. Tooru is aware that he is just one of many, yet he couldn't resist the French aristocrat's advances...",4.0,2011.0,"['BL', 'Romance', 'Yaoi', 'Adult Couples', 'Hotels and Inns', 'Mature Romance', 'Social Gap', 'Explicit Sex']",https://cdn.anime-planet.com/manga/primary/kikoushi-no-mune-de-otoko-wa-oboreru-1-190x270.jpg?t=1625919790
10943,Legend of Nereid,"General Temedes devoted his absolute loyalty to his country, which was put above everything else in his life. But as he found himself falling in love with Matia, the girl whom was rumored to become a great danger to his country, General Temedes was forced to make a choice – to kill or not to kill the girl he so dearly loved for the first time in his life, all but for the sake of his beloved country and people…",4.0,2003.0,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Manhwa', 'Romance', 'Historical', 'Prophecy']",https://cdn.anime-planet.com/manga/primary/legend-of-nereid-1-190x278.jpg?t=1625908618
10944,Even a Monkey Can Draw Manga,"Now you too can learn the secrets! This mock-instructional tome is actually a hilarious parody in graphic novel form of those books which seek to advise one ""how to draw manga."" Now even a completely untalented, artistically uninclined novice such as yourself can learn what it takes to properly use a pen, create characters, license ancillary rights for anime and toy manufacturing, and become rich, famous, and sexually potent beyond your wildest dreams.",4.0,1989.0,"['Comedy', 'Seinen', 'Slice of Life', 'Manga Industry', 'Otaku Culture', 'Parody']",https://cdn.anime-planet.com/manga/primary/even-a-monkey-can-draw-manga-1-190x275.jpg?t=1625908593
10945,Oyayubihime Infinity,"What happens when love gets in the way of fate? Sometimes it's funny, but it's ALWAYS bewildering. A long time ago, a group of friends banded together – and now the whole gang has been reincarnated in the present day. Each has a reminder of the past: a butterfly-shaped birthmark on their thumb. When the marks touch, they catch a glimpse of their shared past, though what they see doesn't always match. Tsubame insists that he and Kanoko are fated to be together. By the time Kanoko finds out it's not true, it's too late: she's already fallen for him.",4.0,2004.0,"['Comedy', 'Drama', 'Romance', 'Shoujo', 'Reincarnation', 'Supernatural']",https://cdn.anime-planet.com/manga/primary/oyayubihime-infinity-1-190x285.jpg?t=1625910060
10946,Switch: The Volume on Dragon Fruit,This entry currently doesn't have a synopsis. Check back soon!,4.0,2013.0,"['Action', 'Drama', 'Josei', 'Mystery', 'Psychological']",https://cdn.anime-planet.com/manga/primary/switch-the-volume-on-dragon-fruit-1-190x274.jpg?t=1625914651
10947,Future Diary: Mosaic Keshi,This entry currently doesn't have a synopsis. Check back soon!,4.0,2011.0,"['4-koma', 'Comedy', 'Fantasy', 'Shounen']",https://cdn.anime-planet.com/manga/primary/future-diary-mosaic-keshi-1-190x270.jpg?t=1625915280
10948,Soreyuke! Isekai Cheat Magician,This entry currently doesn't have a synopsis. Check back soon!,4.0,2018.0,"['4-koma', 'Comedy', 'Fantasy', 'Shounen', 'Cheats', 'Isekai', 'Magic', 'Person in a Strange World', 'Based on a Light Novel']",https://cdn.anime-planet.com/manga/primary/soreyuke-isekai-cheat-magician-1-190x270.jpg?t=1625920809
10949,Senpai ga Oyobidesu!,"One day, Yorino Souma comes across the school Madonna, student council president Urushijima Kinako, collapsed from hunger. This event leads to a strange relationship between them that when Kinako finds herself in trouble, she only needs to blow on a dog whistle for Yorino to come to her aid.",4.0,2018.0,"['4-koma', 'Comedy', 'GL', 'Seinen', 'Shoujo-ai', 'School Life']",https://cdn.anime-planet.com/manga/primary/senpai-ga-oyobidesu-1-190x270.jpg?t=1625919754
10950,Nasu,"A collection of eggplant-related stories focusing on a returning series of characters, such as Takama, a farmer, and a young girl named Aya Takashi, who begins the series abandoned by her father and residing in Tokyo with her two younger siblings, and as the manga progresses to its second volume, leaves the city to reside in the countryside with her relatives, near Takama's farm. Apart from the chapters concerning Takama and Aya, other stories are also featured, such as one telling the chronicles of samurai in the Edo period hunting forbidden eggplant, another set atop a futuristic Mount Fuji, another tale concerning a truck driver, and also Summer in Andalusia, the story concerning the professional Spanish bicyclist Pepe Benengeli, from which the film was adapted.",4.0,2000.0,"['Drama', 'Slice of Life', 'Agriculture', 'Collections', 'Countryside', 'Cycling', 'Delinquents', 'Racing', 'Animal Abuse', 'Mature Themes', 'Nudity', 'Adapted to Anime']",https://cdn.anime-planet.com/manga/primary/nasu-1-190x276.jpg?t=1625910361
10951,Life in Our Hometown with Me & You,"Shoichi and Kai have lived in the same hometown for years. Shoichi works as a teacher in the local school, while Kai works at the local Okumura store. The two have been friends for a long time and are in a somewhat low-key relationship. They both act as a domestic couple to the point most of the town sees them as married-even the kids. Kai wants to take their relationship to the next level, but it seems Shoichi has too much on his plate.",4.0,2013.0,"['BL', 'Romance', 'Shounen-ai', 'Slice of Life']",https://cdn.anime-planet.com/manga/primary/life-in-our-hometown-with-me-you-1-190x270.jpg?t=1625928718
10952,Renai Log,Includes the following chapters:,4.0,2014.0,"['Drama', 'GL', 'Shoujo-ai', 'Slice of Life', 'Collections']",https://cdn.anime-planet.com/manga/primary/renai-log-1-190x271.jpg?t=1625915282
10953,Musou Kouro: Tensei Shite Uchuu Senkan no AI ni Narimashita,"After regaining consciousness, your average high-schooler Asagaya Shin has become an AI for a space battleship. As if that wasn’t enough, the ship has been surrounded by enemies, and he himself has a damaged engine, putting him in a dire situation. After somehow crushing the enemy at point-blank range, the fleet’s fight is over, and the battle for the fate of the empire has ended in a crushing defeat. Shin gathers up the survivors and plans to escape the battleground, but there’s a large enemy fleet on the route to the empire. He makes a jump deep into the enemy territory on a slim chance, but —",4.0,2020.0,"['Action', 'Romance', 'Sci Fi', 'Shounen', 'Outer Space']",https://cdn.anime-planet.com/manga/primary/musou-kouro-tensei-shite-uchuu-senkan-no-ai-ni-narimashita-1-190x271.jpg?t=1625930031
10954,Take Care of My Housekeeper,"When college student Ban Chan hits his wealthy underclassman Doyun's car with his motorcycle and runs off without taking responsibility, Doyun tracks him down and informs him that he owes him 10 million won in damages. Broke, in debt and unable to escape the consequences of his hit-and-run, Ban Chan loses his girlfriend and his job and ends up working as Doyun's temporary housekeeper. As the two young men get to know each other better, Ban Chan learns that Doyun's family is rather dysfunctional. He was abused by his brother for being gay, and he's being stalked by his obsessed step-sister who has convinced herself that he will one day marry her. To get rid of her, Doyun offers to reduce Ban Chan's debt if he pretends to be his lover, and he agrees. But what happens when this fake couple develops real feelings?",4.0,2017.0,"['BL', 'Comedy', 'Drama', 'Manhwa', 'Romance', 'Shounen-ai', 'Webtoons', 'Adult Couples', 'College', 'Debt', 'Fake Romance', 'Full Color', 'LGBT Themes', 'Mature Romance', 'Senpai-Kouhai Relationship', 'Social Gap']",https://cdn.anime-planet.com/manga/primary/take-care-of-my-housekeeper-1-190x269.jpg?t=1625917134
10955,Seikaku Kuzu De Nani Ga Warui,"Hanaura auto-proclaimed himself to be trash, and among other things, he chose to be alone in his classroom. However, all of the sudden, he is confessed by the most popular guy in school, Tsuzuki, who likes him…? Being approached by Tsuzuki, Hanaura can’t reject him properly; but being together with Tsuzuki ends up being perfect, but when it comes to himself, he can't return those feelings to begin with…",4.0,2016.0,"['BL', 'Romance', 'Yaoi', 'School Life']",https://cdn.anime-planet.com/manga/primary/seikaku-kuzu-de-nani-ga-warui-1-190x270.jpg?t=1625916922
10956,Present wa Shinju,"Edward, the son of baron Lobel, is a spoiled ""young master"" who knows nothing of the real world and has his head in the clouds. The servants want him to learn how to handle women, so they find for him the perfect woman! She is called ""Pearl"" and is very cute, but she also has an amazing secret!",4.0,2008.0,"['Comedy', 'Drama', 'Romance', 'Shoujo', 'Historical', 'Nobility', 'Supernatural']",https://cdn.anime-planet.com/manga/primary/present-wa-shinju-1-187x300.jpg?t=1625912746
10957,Kawaii Joushi wo Komarasetai,"Ira Megumi is a 31 years old woman who is currently at the top of her career. She's a beautiful woman who's brimming with pride and totally has no interest in love or marriage. Though the next morning, she wakes up and find the new employee, Aoki Shun, sleeping next to her. Just what in the world happened?",4.0,2015.0,"['4-koma', 'Comedy', 'Romance', 'Seinen', 'Slice of Life', 'Adult Couples', 'Boss-Employee Relationship', 'Coworkers', 'Mature Romance', 'Work Life']",https://cdn.anime-planet.com/manga/primary/kawaii-joushi-wo-komarasetai-1-190x272.jpg?t=1625914400
